variable,variable_val,mean/pct,mean/pct_low,mean/pct_upp,n_unweighted,population,subset_1_val,subset_1_name,level
drinking_water_source,protected_well,0.09442548350398179,0.07505665733535159,0.11379430967261199,83,refugee,,,Household
drinking_water_source,public_tap,0.4072810011376564,0.3747372135682715,0.43982478870704134,358,refugee,,,Household
drinking_water_source,river,0.13651877133105803,0.11377726475513344,0.1592602779069826,120,refugee,,,Household
drinking_water_source,unprotected_spring,0.13765642775881684,0.11483540997635137,0.1604774455412823,121,refugee,,,Household
drinking_water_source,unprotected_well,0.004550625711035267,9.260847167740383e-5,0.00900864295039313,4,refugee,,,Household
drinking_water_source,water_kiosk,0.004550625711035267,9.260847167734051e-5,0.009008642950393194,4,refugee,,,Household
drinking_water_source,water_trucking,0.05233219567690557,0.03758161429684486,0.06708277705696629,46,refugee,,,Household
cleaning_water_source,borehole_manual,0.0056753688989784334,7.052947944977597e-4,0.010645443003459107,5,refugee,,,Household
cleaning_water_source,borehole_motorized,0.0011350737797956867,-0.0010926797732363626,0.003362827332827736,1,refugee,,,Household
cleaning_water_source,dk,0.0022701475595913734,-8.785811521227625e-4,0.005418876271305509,2,refugee,,,Household
cleaning_water_source,hand_pump,0.1611804767309875,0.13685327254596624,0.18550768091600878,142,refugee,,,Household
cleaning_water_source,piped_system,0.0011350737797956867,-0.0010926797732363838,0.003362827332827757,1,refugee,,,Household
cleaning_water_source,protected_spring,0.014755959137343927,0.006778633000585763,0.02273328527410209,13,refugee,,,Household
cleaning_water_source,protected_well,0.05902383654937571,0.0434317317189631,0.07461594137978832,52,refugee,,,Household
cleaning_water_source,public_tap,0.322360953461975,0.29143862816803173,0.3532832787559183,284,refugee,,,Household
cleaning_water_source,river,0.13847900113507378,0.1156268750174486,0.16133112725269894,122,refugee,,,Household
cleaning_water_source,unprotected_spring,0.21566401816118047,0.18845319793494988,0.24287483838741106,190,refugee,,,Household
cleaning_water_source,unprotected_well,0.02043132803632236,0.011071508844778397,0.029791147227866323,18,refugee,,,Household
