uuid,start_date,enumerator_id,region,type,name,current_value,value,issue_id,issue,other_text,checked_by,checked_date,comment,reviewed,adjust_log,so_sm_choices,sheet,index
03018404-0b52-4f1d-9a44-2dc826205ba3,2024-04-29T00:00:00Z,enum_11,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
04856cce-0207-4844-b72d-dd4a23bd503c,2024-04-30T00:00:00Z,enum_12,ET01,add_option,dropout_reason,other,NA,other_checks,,NA Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
04856cce-0207-4844-b72d-dd4a23bd503c,2024-04-30T00:00:00Z,enum_12,ET01,remove_option,dropout_reason,other,other,other_checks,,NA Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
056508ee-ceaf-4698-b535-fcc2f3afa6c0,2024-04-30T00:00:00Z,enum_10,ET01,add_option,dropout_reason,other children_other_realted_income,,other_checks,,Due to poor quality of education,,2024-05-02T00:00:00Z,remove response,,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
056508ee-ceaf-4698-b535-fcc2f3afa6c0,2024-04-30T00:00:00Z,enum_10,ET01,remove_option,dropout_reason,other children_other_realted_income,other,other_checks,,Due to poor quality of education,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0674dee5-f699-4fe4-98e1-287e6b2d340e,2024-04-29T00:00:00Z,enum_02,ET01,add_option,dropout_reason,other,NA,other_checks,,No one is dropped  out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0674dee5-f699-4fe4-98e1-287e6b2d340e,2024-04-29T00:00:00Z,enum_02,ET01,remove_option,dropout_reason,other,other,other_checks,,No one is dropped  out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0c9e29c1-fafb-427d-8f02-57c4f4d1ddfe,2024-04-29T00:00:00Z,enum_08,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0c9e29c1-fafb-427d-8f02-57c4f4d1ddfe,2024-04-29T00:00:00Z,enum_08,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0d2f4b13-1c16-417c-90b6-80d0cf77dcd5,2024-04-30T00:00:00Z,enum_03,ET01,add_option,dropout_reason,other,NA,other_checks,,no dropped,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0d2f4b13-1c16-417c-90b6-80d0cf77dcd5,2024-04-30T00:00:00Z,enum_03,ET01,remove_option,dropout_reason,other,other,other_checks,,no dropped,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0e3e864b-ab52-4c39-8ce5-1bdd5299f70b,2024-04-30T00:00:00Z,enum_01,ET01,add_option,dropout_reason,other,NA,other_checks,,No dropped out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0e3e864b-ab52-4c39-8ce5-1bdd5299f70b,2024-04-30T00:00:00Z,enum_01,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropped out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0f5d1ec8-02f4-471d-b453-5cfccac198b5,2024-04-30T00:00:00Z,enum_12,ET01,add_option,dropout_reason,other,NA,other_checks,,NA Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0f5d1ec8-02f4-471d-b453-5cfccac198b5,2024-04-30T00:00:00Z,enum_12,ET01,remove_option,dropout_reason,other,other,other_checks,,NA Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0fdbcbfc-68c0-4d7f-9361-b523984750ad,2024-04-29T00:00:00Z,enum_04,ET01,add_option,dropout_reason,other,NA,other_checks,,Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
0fdbcbfc-68c0-4d7f-9361-b523984750ad,2024-04-29T00:00:00Z,enum_04,ET01,remove_option,dropout_reason,other,other,other_checks,,Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1046e3ba-56f3-4ee8-8f50-0282bb44b699,2024-04-30T00:00:00Z,enum_02,ET01,add_option,dropout_reason,other,NA,other_checks,,No one in the family is dropped  out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1046e3ba-56f3-4ee8-8f50-0282bb44b699,2024-04-30T00:00:00Z,enum_02,ET01,remove_option,dropout_reason,other,other,other_checks,,No one in the family is dropped  out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
12999327-96c6-4610-bcd3-3caaaaa5eb95,2024-04-30T00:00:00Z,enum_08,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
12999327-96c6-4610-bcd3-3caaaaa5eb95,2024-04-30T00:00:00Z,enum_08,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
13e10e9a-6198-4f46-8a01-80391e22c29a,2024-04-29T00:00:00Z,enum_05,ET01,add_option,dropout_reason,other,NA,other_checks,,No dropout,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
13e10e9a-6198-4f46-8a01-80391e22c29a,2024-04-29T00:00:00Z,enum_05,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropout,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
18515b90-e7d5-44fb-b1f4-194d062c1d68,2024-04-30T00:00:00Z,enum_01,ET01,add_option,dropout_reason,other,NA,other_checks,,No dropped out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
18515b90-e7d5-44fb-b1f4-194d062c1d68,2024-04-30T00:00:00Z,enum_01,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropped out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1958f633-2807-4de2-95bb-d77cbe6dcbb1,2024-04-30T00:00:00Z,enum_16,ET01,add_option,dropout_reason,other,NA,other_checks,,Not applicable(adult),,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1958f633-2807-4de2-95bb-d77cbe6dcbb1,2024-04-30T00:00:00Z,enum_16,ET01,remove_option,dropout_reason,other,other,other_checks,,Not applicable(adult),,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1f155fb2-7734-465e-ae68-45d97a81f11b,2024-04-29T00:00:00Z,enum_09,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1f155fb2-7734-465e-ae68-45d97a81f11b,2024-04-29T00:00:00Z,enum_09,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
1f792a9b-a755-45ed-84f4-960c6e50861a,2024-04-29T00:00:00Z,enum_02,ET01,add_option,dropout_reason,other,NA,other_checks,,Adult,,2024-05-02T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
